You're looking great today,You're looking fierce!
That party was a blast,That party was sick!
I think he likes you,I think he’s got the rizz for you.
She did an amazing job,She was straight fire.
This song is really catchy,This track is a bop!
You're acting too dramatic,You're being so extra right now.
That was an interesting experience,That was a whole vibe.
that party was really fun,that party was phat
she's very cool and friendly,she's totally rad
I'm really tired,I'm so beat
let's go hang out,let's chill
that's really awesome,that's sick!
I'm on my way,I'm en route
this outfit looks great,this outfit is on fleek
that movie was entertaining,that movie was dope!
I'm feeling great today,I'm vibing hard today
he's really charming,he's got mad rizz
let's take a photo together,let's snap a pic
that was a great performance,that performance was fire
I'm really interested in that,I'm lowkey into that
that outfit is really cool,that outfit is phat
I'm excited about the weekend,I'm totally stoked for the weekend
let's have a fun time,let's get jiggy
you're acting kind of silly,you're being a total dork
this song is really good,this song is on blast
that was a great performance,that performance was sick
everything looks perfect,everything is on fleek
I really like this vibe,I'm feeling this vibe heavy
you're really charming,you've got major rizz
I can't stop thinking about it,I can't get it out of my head
that movie is very interesting,that movie is a whole vibe
let's chill and hang out,let's vibe and kick it
that party was really fun,that party was phat
I'm feeling great today,I'm feeling da bomb
let's hang out later,let's kick it later
you did a great job,you totally crushed it
I'm very excited about this,I'm super stoked about this
that's a cool idea,that's a dope idea
I'm ready to go out tonight,I'm ready to hit the town tonight
this outfit looks good,this outfit is on fleek
I'm really into that artist,I'm vibing with that artist
let's take some pictures,let's snap some pics
you're really charming,you've got mad rizz
I love this song,this track is fire
that party was really fun,that party was phat
I'm really tired,I'm totally wiped out
you're so cool,you're the bomb
he's acting weird,he's being all sketchy
that's a great outfit,that outfit is on fleek
she's taking forever to respond,she's taking ages to hit me back
let's hang out this weekend,let's chill this weekend
this food is delicious,this food is bomb
you really impressed me,you really got the rizz
that video was hilarious,that video was pure gold
I can't believe what just happened,I can't even right now
you're being really dramatic,you're being so cringe
that party was awesome,that party was phat
you're really cool,you're the bomb
I can't believe how crazy that was,that was totally rad
let's have some fun,let's kick it
that outfit looks great,that outfit is on point
I'm feeling good today,I'm feeling fresh
you're being unreasonable,you're being a hater
this food is delicious,this food is bomb
that's so cool,that's fire
I really like your style,your drip is unmatched
I'm trying to impress her,I'm trying to get that rizz
let's hang out later,let's link up
that party was really fun,that party was phat
I'm really tired of this situation,I'm so over it
let's hang out later,let's chill later
you did a great job,you totally crushed it
I'm really excited about this,I'm hyped for this
that was a great performance,that was sick
she looks really good today,she's looking fly
I can't believe it worked out so well,I can't believe it came together like that
he's really charming,he's got mad rizz
that outfit is stylish,that fit is fire
let's get something to eat,let's grab some grub
I'm feeling really good about this,I'm vibing with this
this party is so cool,this party is phat
that outfit is really stylish,that outfit is da bomb
I can't believe this is happening,I can't believe this is for real
you're really funny,you're a total riot
that movie was great,that movie was sick
let's hang out later,let's chill later
you look really nice today,you're looking fly today
I love this song,this song is my jam
he's very charming,he's got mad rizz
that was a great idea,that was a genius move
she's very confident,she's got that glow-up
let's get together soon,let's link up soon
this is really exciting,this is straight fire
That party was really fun.,That party was phat.
You’re really great at dancing.,You’ve got mad skills on the dance floor.
I’m feeling a bit sad today.,I’m feeling kind of bummed.
That music is really cool.,That music is dope.
I think that outfit looks good.,That outfit is on fleek.
She is very attractive.,She’s a total bombshell.
I’m really excited about this.,I’m totally stoked for this.
We had a great time at the concert.,We vibed hard at the concert.
He is very charming.,He’s got serious rizz.
That was a fantastic meal.,That meal hit different.
I really like your style.,Your drip is fire.
This situation is complicated.,This is a whole vibe check.
